units,layers,activation,optimizer,lr,dropout,l2_strength,trial_id,status,val_auc,val_precision,val_recall,val_accuracy,val_loss
64,2,elu,rmsprop,0.01,0.1,0.0001,0983,COMPLETED,0.8716901540756226,0.7473683953285217,0.23666666448116302,0.8738154768943787,0.3183996081352234
208,3,elu,rmsprop,0.003,0.4,0.001,1969,COMPLETED,0.8716773986816406,0.704081654548645,0.46000000834465027,0.8902742862701416,0.31143516302108765
112,2,tanh,adam,0.01,0.1,0.0001,0283,COMPLETED,0.8716744780540466,0.7303370833396912,0.4333333373069763,0.8912718296051025,0.32918882369995117
64,2,elu,rmsprop,0.01,0.4,1e-05,1136,COMPLETED,0.8716647028923035,0.8016529083251953,0.3233333230018616,0.8867830634117126,0.31675073504447937
160,1,tanh,rmsprop,0.01,0.1,0.001,1628,COMPLETED,0.8716608285903931,0.7516778707504272,0.3733333349227905,0.8877805471420288,0.3108133375644684
256,4,tanh,rmsprop,0.01,0.1,0.0,1218,COMPLETED,0.8716539740562439,0.7203390002250671,0.28333333134651184,0.8763092160224915,0.2883410155773163
32,1,relu,rmsprop,0.01,0.0,0.0001,0468,COMPLETED,0.871629536151886,0.7471264600753784,0.4333333373069763,0.8932668566703796,0.3006604015827179
48,3,tanh,rmsprop,0.01,0.4,1e-06,1194,COMPLETED,0.871626615524292,0.7472527623176575,0.4533333480358124,0.895261824131012,0.2782847583293915
80,2,elu,rmsprop,0.003,0.4,0.001,1816,COMPLETED,0.8716099262237549,0.73758864402771,0.3466666638851166,0.8837905526161194,0.3089129626750946
192,4,tanh,adam,0.0003,0.30000000000000004,0.001,0584,COMPLETED,0.8716080188751221,0.698630154132843,0.5099999904632568,0.8937655687332153,0.6616349816322327
144,2,elu,rmsprop,0.001,0.1,1e-05,0331,COMPLETED,0.8715835809707642,0.7580645084381104,0.4699999988079071,0.8982543349266052,0.28102433681488037
128,2,relu,rmsprop,0.003,0.0,1e-06,1986,COMPLETED,0.8715474009513855,0.7526881694793701,0.46666666865348816,0.8972568511962891,0.27995580434799194
96,4,relu,adam,0.01,0.30000000000000004,0.0,1828,COMPLETED,0.8715258836746216,0.8545454740524292,0.15666666626930237,0.8698254227638245,0.30873554944992065
48,2,relu,rmsprop,0.01,0.1,1e-05,0663,COMPLETED,0.8715083003044128,0.7868852615356445,0.3199999928474426,0.885286808013916,0.30059725046157837
240,3,relu,rmsprop,0.01,0.2,1e-05,1456,COMPLETED,0.871503472328186,0.800000011920929,0.11999999731779099,0.8638404011726379,0.4064478576183319
32,2,elu,rmsprop,0.003,0.1,0.0001,1665,COMPLETED,0.8714926838874817,0.7329545617103577,0.4300000071525574,0.8912718296051025,0.29131051898002625
32,4,elu,adam,0.001,0.0,0.0,0627,COMPLETED,0.8714858293533325,0.7487437129020691,0.49666666984558105,0.8997506499290466,0.27664056420326233
144,4,elu,rmsprop,0.003,0.0,1e-05,0628,COMPLETED,0.8714838624000549,0.7682119011878967,0.3866666555404663,0.8907730579376221,0.2928617596626282
160,3,relu,rmsprop,0.001,0.30000000000000004,1e-05,1018,COMPLETED,0.8714672327041626,0.739130437374115,0.4533333480358124,0.8942643404006958,0.2868814766407013
208,4,relu,rmsprop,0.01,0.4,1e-05,1498,COMPLETED,0.8714604377746582,1.0,0.019999999552965164,0.8533665537834167,0.4247662425041199
16,2,tanh,rmsprop,0.001,0.30000000000000004,0.001,0777,COMPLETED,0.8714584708213806,0.6960784196853638,0.47333332896232605,0.8902742862701416,0.292837530374527
176,4,relu,rmsprop,0.003,0.4,0.0,1820,COMPLETED,0.8714496493339539,0.7611940503120422,0.17000000178813934,0.8678303956985474,0.2997284233570099
16,1,relu,rmsprop,0.0003,0.1,1e-05,0882,COMPLETED,0.8714427947998047,0.6995708346366882,0.5433333516120911,0.8967580795288086,0.2879211902618408
256,4,relu,rmsprop,0.003,0.0,1e-06,1487,COMPLETED,0.8714369535446167,0.7605633735656738,0.36000001430511475,0.8872817754745483,0.29194459319114685
112,2,elu,rmsprop,0.01,0.0,0.001,0913,COMPLETED,0.8714311122894287,0.7584269642829895,0.44999998807907104,0.8962593674659729,0.3073427975177765
80,1,relu,rmsprop,0.0003,0.1,1e-06,1469,COMPLETED,0.8714115023612976,0.6952789425849915,0.5400000214576721,0.8957605957984924,0.28616079688072205
224,2,relu,rmsprop,0.003,0.1,0.0,0213,COMPLETED,0.8713948726654053,0.7471910119056702,0.44333332777023315,0.8942643404006958,0.2912573516368866
192,4,elu,rmsprop,0.003,0.0,0.0001,1723,COMPLETED,0.8713812232017517,0.7528089880943298,0.4466666579246521,0.895261824131012,0.30498579144477844
144,3,relu,adam,0.001,0.0,1e-06,0917,COMPLETED,0.8713734745979309,0.7078189253807068,0.5733333230018616,0.9007481336593628,0.2789734899997711
208,3,tanh,adam,0.003,0.1,0.001,0137,COMPLETED,0.8713685274124146,0.7174887657165527,0.5333333611488342,0.8987531065940857,0.31048518419265747
160,2,elu,adam,0.01,0.0,0.001,0050,COMPLETED,0.8713548183441162,0.6798245906829834,0.5166666507720947,0.8912718296051025,0.3174017071723938
32,3,elu,rmsprop,0.003,0.4,0.001,1470,COMPLETED,0.8713440895080566,0.7423312664031982,0.4033333361148834,0.8897755742073059,0.3072301149368286
256,2,elu,rmsprop,0.001,0.4,0.001,0645,COMPLETED,0.8713372945785522,0.7272727489471436,0.4000000059604645,0.8877805471420288,0.3039565980434418
224,4,relu,rmsprop,0.0003,0.1,1e-06,0357,COMPLETED,0.8713138103485107,0.7162790894508362,0.5133333206176758,0.8967580795288086,0.2768433094024658
208,4,tanh,adam,0.003,0.30000000000000004,1e-05,1176,COMPLETED,0.8712952136993408,0.7267759442329407,0.44333332777023315,0.891770601272583,0.29816684126853943
224,2,elu,rmsprop,0.003,0.4,0.001,0410,COMPLETED,0.8712805509567261,0.7179487347602844,0.3733333349227905,0.8842892646789551,0.31481873989105225
224,3,relu,adam,0.003,0.0,0.0001,1467,COMPLETED,0.8712179660797119,0.7313432693481445,0.49000000953674316,0.8967580795288086,0.33198118209838867
192,2,relu,rmsprop,0.01,0.0,0.0001,0420,COMPLETED,0.8711534738540649,0.7678571343421936,0.4300000071525574,0.895261824131012,0.31556326150894165
80,4,relu,rmsprop,0.003,0.4,1e-06,1058,COMPLETED,0.8711495399475098,0.8090909123420715,0.2966666519641876,0.8842892646789551,0.2914770245552063
176,2,relu,rmsprop,0.01,0.4,0.0001,1064,COMPLETED,0.8711349368095398,0.8245614171028137,0.15666666626930237,0.8688279390335083,0.36762139201164246
240,2,relu,adam,0.01,0.4,0.0,1262,COMPLETED,0.871129035949707,0.8524590134620667,0.1733333319425583,0.8718204498291016,0.3207700550556183
160,3,elu,rmsprop,0.001,0.2,0.0001,0794,COMPLETED,0.8711261749267578,0.7365591526031494,0.4566666781902313,0.8942643404006958,0.31697797775268555
240,3,tanh,rmsprop,0.01,0.1,0.0,1265,COMPLETED,0.8711172938346863,0.7243243455886841,0.4466666579246521,0.891770601272583,0.29576367139816284
112,4,relu,rmsprop,0.001,0.30000000000000004,1e-06,0631,COMPLETED,0.8710908889770508,0.7053571343421936,0.5266666412353516,0.8962593674659729,0.283225953578949
160,3,tanh,adam,0.003,0.1,1e-06,0346,COMPLETED,0.8710772395133972,0.7314285635948181,0.4266666769981384,0.8907730579376221,0.28086239099502563
192,3,tanh,rmsprop,0.01,0.30000000000000004,1e-06,1296,COMPLETED,0.8710469603538513,0.7245509028434753,0.4033333361148834,0.8877805471420288,0.29106807708740234
64,1,relu,rmsprop,0.01,0.2,1e-06,1389,COMPLETED,0.871044933795929,0.7795275449752808,0.33000001311302185,0.8857855200767517,0.301853209733963
224,3,relu,adam,0.003,0.4,0.001,0597,COMPLETED,0.8710147142410278,0.6933333277702332,0.5199999809265137,0.8937655687332153,0.4167029559612274
240,1,tanh,rmsprop,0.0003,0.4,0.001,0227,COMPLETED,0.8710147142410278,0.6960784196853638,0.47333332896232605,0.8902742862701416,0.336498498916626
48,4,relu,rmsprop,0.003,0.4,0.0,0670,COMPLETED,0.8710136413574219,0.7599999904632568,0.3166666626930237,0.8827930092811584,0.29044109582901
208,3,relu,adam,0.01,0.0,0.001,1659,COMPLETED,0.8709911704063416,0.7105262875556946,0.5400000214576721,0.8982543349266052,0.29359033703804016
80,3,tanh,rmsprop,0.001,0.2,0.001,0255,COMPLETED,0.8709765672683716,0.7470588088035583,0.4233333468437195,0.8922693133354187,0.341587096452713
128,3,relu,rmsprop,0.01,0.1,1e-06,0210,COMPLETED,0.8709756135940552,0.8227847814559937,0.21666666865348816,0.875810444355011,0.3019876480102539
96,1,elu,rmsprop,0.01,0.2,0.0001,0417,COMPLETED,0.8709393739700317,0.7238805890083313,0.3233333230018616,0.8802992701530457,0.3143691122531891
48,3,elu,rmsprop,0.01,0.2,0.001,0652,COMPLETED,0.870915949344635,0.78125,0.25,0.8773067593574524,0.3230578303337097
160,4,tanh,rmsprop,0.003,0.1,0.001,1991,COMPLETED,0.8708973526954651,0.7164948582649231,0.4633333384990692,0.8922693133354187,0.30626004934310913
160,2,elu,rmsprop,0.001,0.0,1e-05,0435,COMPLETED,0.8708915114402771,0.7351351380348206,0.4533333480358124,0.8937655687332153,0.2841262221336365
32,2,elu,rmsprop,0.0003,0.1,0.0,0007,COMPLETED,0.8708826899528503,0.7050691246986389,0.5099999904632568,0.8947631120681763,0.2805468440055847
96,3,relu,adam,0.01,0.4,1e-06,0892,COMPLETED,0.8708710074424744,0.8037382960319519,0.2866666615009308,0.8827930092811584,0.2975212037563324
32,4,elu,rmsprop,0.01,0.2,0.0,1026,COMPLETED,0.8708651065826416,0.8163265585899353,0.2666666805744171,0.8812967538833618,0.29066920280456543
192,4,relu,adam,0.001,0.1,0.0,0716,COMPLETED,0.8708592057228088,0.695652186870575,0.5333333611488342,0.895261824131012,0.2873170077800751
32,3,elu,adam,0.01,0.1,0.001,0441,COMPLETED,0.8708211183547974,0.7611940503120422,0.3400000035762787,0.885286808013916,0.31113675236701965
16,3,tanh,rmsprop,0.001,0.4,0.0,0491,COMPLETED,0.8708103895187378,0.646616518497467,0.5733333230018616,0.8892768025398254,0.28174054622650146
144,3,elu,rmsprop,0.001,0.4,0.001,0515,COMPLETED,0.8708075284957886,0.7419354915618896,0.38333332538604736,0.8877805471420288,0.33772650361061096
16,4,tanh,rmsprop,0.003,0.0,1e-05,1510,COMPLETED,0.8707908391952515,0.737500011920929,0.3933333456516266,0.8882793188095093,0.2837325632572174
64,1,relu,adam,0.01,0.2,0.001,0869,COMPLETED,0.8707878589630127,0.7109004855155945,0.5,0.8947631120681763,0.324640154838562
160,2,elu,rmsprop,0.001,0.0,0.0,0170,COMPLETED,0.8707761764526367,0.759036123752594,0.41999998688697815,0.8932668566703796,0.28043702244758606
192,1,tanh,rmsprop,0.01,0.30000000000000004,0.0,1909,COMPLETED,0.8707722425460815,0.75,0.33000001311302185,0.8832917809486389,0.28727835416793823
112,1,tanh,adam,0.01,0.1,0.001,0293,COMPLETED,0.8707566261291504,0.7219512462615967,0.4933333396911621,0.8957605957984924,0.3110995888710022
208,4,relu,adam,0.001,0.0,1e-05,0005,COMPLETED,0.8707486987113953,0.6983470916748047,0.5633333325386047,0.8982543349266052,0.2941006124019623
128,2,elu,rmsprop,0.001,0.0,1e-06,1388,COMPLETED,0.8707194328308105,0.7584269642829895,0.44999998807907104,0.8962593674659729,0.27904823422431946
256,2,elu,rmsprop,0.003,0.30000000000000004,0.001,0092,COMPLETED,0.8707194328308105,0.748031497001648,0.3166666626930237,0.8817955255508423,0.3147745132446289
96,2,elu,rmsprop,0.003,0.1,0.0,0587,COMPLETED,0.8707047700881958,0.7127071619033813,0.4300000071525574,0.888778030872345,0.2822555899620056
64,4,tanh,rmsprop,0.003,0.0,0.001,1261,COMPLETED,0.8707009553909302,0.7222222089767456,0.476666659116745,0.8942643404006958,0.2993320822715759
208,2,tanh,adam,0.003,0.0,1e-06,1134,COMPLETED,0.8706783652305603,0.746835470199585,0.3933333456516266,0.8892768025398254,0.2857655882835388
240,3,tanh,adam,0.01,0.2,1e-05,0403,COMPLETED,0.8706774711608887,0.7279411554336548,0.33000001311302185,0.8812967538833618,0.4116308391094208
224,3,elu,adam,0.003,0.0,0.0,1580,COMPLETED,0.8706373572349548,0.6704545617103577,0.5899999737739563,0.895261824131012,0.2918928265571594
176,1,tanh,adam,0.01,0.1,0.0001,0516,COMPLETED,0.8706314563751221,0.653333306312561,0.49000000953674316,0.8847880363464355,0.3293111026287079
96,2,relu,rmsprop,0.0003,0.0,0.0,1669,COMPLETED,0.8706177473068237,0.699999988079071,0.5133333206176758,0.8942643404006958,0.28188732266426086
112,2,elu,adam,0.003,0.4,0.001,0338,COMPLETED,0.870597243309021,0.7083333134651184,0.4533333480358124,0.8902742862701416,0.39065590500831604
16,3,tanh,rmsprop,0.0003,0.30000000000000004,1e-06,1042,COMPLETED,0.8705894351005554,0.675000011920929,0.5400000214576721,0.8922693133354187,0.2836194634437561
240,1,elu,adam,0.003,0.0,0.0,1244,COMPLETED,0.8705894351005554,0.7345971465110779,0.5166666507720947,0.8997506499290466,0.29028838872909546
256,1,tanh,rmsprop,0.01,0.4,1e-06,1416,COMPLETED,0.8705884218215942,0.6965517401695251,0.33666667342185974,0.878803014755249,0.2942819893360138
176,1,relu,adam,0.01,0.1,1e-05,0875,COMPLETED,0.8705845475196838,0.6538461446762085,0.5666666626930237,0.8902742862701416,0.3640882670879364
176,2,elu,adam,0.003,0.30000000000000004,0.0001,1505,COMPLETED,0.8705806732177734,0.7514124512672424,0.44333332777023315,0.8947631120681763,0.3114757537841797
32,4,relu,rmsprop,0.0003,0.4,1e-05,1725,COMPLETED,0.8705689311027527,0.6734693646430969,0.550000011920929,0.8927680850028992,0.2896013855934143
112,4,relu,rmsprop,0.01,0.4,0.0001,1195,COMPLETED,0.8705640435218811,0.7419354915618896,0.07666666805744171,0.8578553795814514,0.3830299377441406
240,1,tanh,adam,0.01,0.2,1e-06,1946,COMPLETED,0.8705630302429199,0.6804123520851135,0.4399999976158142,0.885286808013916,0.2951602041721344
144,4,relu,rmsprop,0.01,0.4,1e-05,1007,COMPLETED,0.8705590963363647,0.8113207817077637,0.1433333307504654,0.8668329119682312,0.3812880218029022
16,3,tanh,rmsprop,0.003,0.30000000000000004,0.001,1153,COMPLETED,0.8705493211746216,0.7083333134651184,0.4533333480358124,0.8902742862701416,0.2953363358974457
128,4,elu,rmsprop,0.01,0.0,1e-05,1253,COMPLETED,0.8705454468727112,0.7712418437004089,0.3933333456516266,0.891770601272583,0.3079110383987427
48,2,relu,rmsprop,0.01,0.2,0.001,0208,COMPLETED,0.8705316781997681,0.7593985199928284,0.33666667342185974,0.8847880363464355,0.31778138875961304
64,2,relu,rmsprop,0.003,0.1,1e-06,0949,COMPLETED,0.8704115152359009,0.7225130796432495,0.46000000834465027,0.8927680850028992,0.28168559074401855
256,4,tanh,rmsprop,0.0003,0.30000000000000004,0.001,1022,COMPLETED,0.8703910112380981,0.7166666388511658,0.4300000071525574,0.8892768025398254,0.4474756717681885
176,2,elu,adam,0.003,0.4,0.0001,0243,COMPLETED,0.8703646063804626,0.7552083134651184,0.4833333194255829,0.8992518782615662,0.30991458892822266
128,2,elu,adam,0.01,0.4,1e-06,1739,COMPLETED,0.8703470230102539,0.7810218930244446,0.3566666543483734,0.888778030872345,0.3544754385948181
96,2,tanh,rmsprop,0.003,0.2,0.001,1592,COMPLETED,0.8703069686889648,0.7298850417137146,0.4233333468437195,0.8902742862701416,0.30015483498573303
96,4,tanh,rmsprop,0.0003,0.4,0.001,1845,COMPLETED,0.8703020215034485,0.6994818449020386,0.44999998807907104,0.888778030872345,0.34914612770080566
48,4,elu,adam,0.003,0.4,0.001,0277,COMPLETED,0.870269775390625,0.7358490824699402,0.38999998569488525,0.8877805471420288,0.3003254532814026
80,4,tanh,rmsprop,0.003,0.2,0.001,0167,COMPLETED,0.8702619671821594,0.7165775299072266,0.4466666579246521,0.8907730579376221,0.3034045398235321
80,4,tanh,adam,0.01,0.4,0.0,1968,COMPLETED,0.8702199459075928,0.7354838848114014,0.3799999952316284,0.8867830634117126,0.28780806064605713
80,4,relu,rmsprop,0.01,0.4,1e-05,0317,COMPLETED,0.8702092170715332,0.7352941036224365,0.0833333358168602,0.8583540916442871,0.36623305082321167
128,4,relu,rmsprop,0.01,0.2,0.0001,1938,COMPLETED,0.870208203792572,0.7777777910232544,0.2566666603088379,0.8778054714202881,0.34032803773880005
240,2,tanh,rmsprop,0.01,0.30000000000000004,1e-05,0665,COMPLETED,0.8702072501182556,0.7071428298950195,0.33000001311302185,0.8793017268180847,0.3238758444786072
192,4,elu,rmsprop,0.003,0.30000000000000004,1e-05,0736,COMPLETED,0.8701866865158081,0.7547169923782349,0.2666666805744171,0.8773067593574524,0.3026803135871887
176,3,tanh,adam,0.01,0.30000000000000004,1e-05,1001,COMPLETED,0.8701456785202026,0.7426470518112183,0.33666667342185974,0.8832917809486389,0.33673977851867676
48,1,relu,rmsprop,0.01,0.2,0.0,1811,COMPLETED,0.8701426982879639,0.7753623127937317,0.3566666543483734,0.8882793188095093,0.29854243993759155
160,3,elu,adam,0.003,0.1,0.0001,1474,COMPLETED,0.8701192736625671,0.7142857313156128,0.46666666865348816,0.8922693133354187,0.32924050092697144
240,4,elu,rmsprop,0.001,0.30000000000000004,1e-06,1365,COMPLETED,0.8701026439666748,0.761904776096344,0.47999998927116394,0.8997506499290466,0.27857932448387146
64,3,elu,adam,0.01,0.2,1e-05,0182,COMPLETED,0.8700400590896606,0.7329192757606506,0.3933333456516266,0.8877805471420288,0.29530778527259827
32,3,tanh,rmsprop,0.01,0.0,0.0001,0925,COMPLETED,0.8700391054153442,0.7213114500045776,0.4399999976158142,0.8907730579376221,0.30301082134246826
128,3,relu,rmsprop,0.01,0.1,0.0,1043,COMPLETED,0.8700097799301147,0.7692307829856873,0.06666667014360428,0.857356607913971,0.3295323848724365
160,1,tanh,adam,0.01,0.1,1e-06,1361,COMPLETED,0.8699941635131836,0.710659921169281,0.46666666865348816,0.891770601272583,0.3036794364452362
224,3,relu,adam,0.01,0.0,0.001,1566,COMPLETED,0.8699912428855896,0.6983470916748047,0.5633333325386047,0.8982543349266052,0.2925749123096466
64,4,relu,adam,0.01,0.2,0.0001,0545,COMPLETED,0.8699745535850525,0.7631579041481018,0.28999999165534973,0.8802992701530457,0.33662307262420654
208,4,elu,rmsprop,0.0003,0.0,0.0,0658,COMPLETED,0.8699706792831421,0.761904776096344,0.47999998927116394,0.8997506499290466,0.2769272029399872
32,4,relu,adam,0.01,0.30000000000000004,0.0001,0312,COMPLETED,0.8699628710746765,0.6031249761581421,0.6433333158493042,0.8832917809486389,0.38028544187545776
240,2,elu,rmsprop,0.01,0.1,0.001,0165,COMPLETED,0.8699501752853394,0.751724123954773,0.3633333444595337,0.8867830634117126,0.32549506425857544
176,2,tanh,rmsprop,0.01,0.2,0.0001,0419,COMPLETED,0.869948148727417,0.7647058963775635,0.3033333420753479,0.8817955255508423,0.3279896378517151
64,3,elu,rmsprop,0.003,0.2,0.0001,1200,COMPLETED,0.8699315786361694,0.7349397540092468,0.40666666626930237,0.8892768025398254,0.3057998716831207
176,3,elu,adam,0.003,0.4,0.0001,1962,COMPLETED,0.8699051737785339,0.7611111402511597,0.4566666781902313,0.8972568511962891,0.3297019600868225
192,2,relu,rmsprop,0.01,0.1,0.001,1726,COMPLETED,0.8698993921279907,0.7833333611488342,0.31333333253860474,0.8842892646789551,0.31471747159957886
64,3,elu,rmsprop,0.001,0.0,0.0,0114,COMPLETED,0.869889497756958,0.7640449404716492,0.4533333480358124,0.8972568511962891,0.28120264410972595
128,4,relu,rmsprop,0.01,0.0,0.0,1491,COMPLETED,0.8698650598526001,0.8196721076965332,0.1666666716337204,0.8698254227638245,0.309557169675827
112,4,elu,adam,0.001,0.0,1e-05,0108,COMPLETED,0.8698543310165405,0.7437185645103455,0.4933333396911621,0.8987531065940857,0.2837912142276764
48,1,tanh,rmsprop,0.001,0.4,0.001,1949,COMPLETED,0.8698416352272034,0.6995074152946472,0.47333332896232605,0.8907730579376221,0.2945449948310852
224,1,tanh,rmsprop,0.01,0.2,0.0,0683,COMPLETED,0.869840681552887,0.7206704020500183,0.4300000071525574,0.8897755742073059,0.2865803837776184
64,4,elu,rmsprop,0.003,0.1,1e-06,1903,COMPLETED,0.8698387145996094,0.74301677942276,0.44333332777023315,0.8937655687332153,0.2835373282432556
208,2,elu,adam,0.003,0.30000000000000004,0.0001,1720,COMPLETED,0.8698298931121826,0.739130437374115,0.4533333480358124,0.8942643404006958,0.315753310918808
208,3,relu,rmsprop,0.01,0.4,1e-05,0831,COMPLETED,0.8698182106018066,0.782608687877655,0.05999999865889549,0.8568578362464905,0.38836124539375305
160,1,relu,rmsprop,0.01,0.30000000000000004,0.001,1118,COMPLETED,0.8698103427886963,0.8507462739944458,0.1899999976158142,0.8738154768943787,0.3316090703010559
224,2,relu,adam,0.01,0.30000000000000004,1e-06,0240,COMPLETED,0.8697742223739624,0.7931034564971924,0.15333333611488342,0.8673316836357117,0.3159860670566559
256,3,tanh,adam,0.003,0.30000000000000004,0.0,0622,COMPLETED,0.8697693347930908,0.7303921580314636,0.49666666984558105,0.8972568511962891,0.2779950201511383
112,4,tanh,adam,0.003,0.1,0.0001,1034,COMPLETED,0.8697253465652466,0.7564102411270142,0.3933333456516266,0.8902742862701416,0.3213440775871277
128,1,relu,adam,0.01,0.2,1e-05,0344,COMPLETED,0.869720458984375,0.6945812702178955,0.4699999988079071,0.8897755742073059,0.3348959684371948
176,4,relu,rmsprop,0.01,0.30000000000000004,1e-06,1676,COMPLETED,0.8697096109390259,0.75,0.05000000074505806,0.8553615808486938,0.3675054907798767
208,3,relu,rmsprop,0.01,0.2,0.0,1107,COMPLETED,0.8697057366371155,0.75,0.03999999910593033,0.8543640971183777,0.34115898609161377
96,4,relu,rmsprop,0.01,0.30000000000000004,0.0001,0466,COMPLETED,0.869661808013916,0.7749999761581421,0.10333333164453506,0.8613466620445251,0.3540860414505005
112,3,elu,rmsprop,0.01,0.1,1e-06,0052,COMPLETED,0.8696461319923401,0.7411764860153198,0.20999999344348907,0.8708229660987854,0.31705477833747864
208,3,elu,rmsprop,0.003,0.4,1e-06,1484,COMPLETED,0.8695991635322571,0.7701863646507263,0.41333332657814026,0.8937655687332153,0.2982887327671051
48,3,tanh,rmsprop,0.01,0.1,0.001,0097,COMPLETED,0.8695513010025024,0.727748692035675,0.4633333384990692,0.8937655687332153,0.3135325014591217
240,4,tanh,rmsprop,0.003,0.2,0.001,0390,COMPLETED,0.8695082068443298,0.698019802570343,0.4699999988079071,0.8902742862701416,0.30949920415878296
256,2,elu,adam,0.01,0.4,0.0,1929,COMPLETED,0.8694877624511719,0.782608687877655,0.30000001192092896,0.8827930092811584,0.3438117802143097
64,3,elu,rmsprop,0.001,0.1,1e-05,0370,COMPLETED,0.8694652915000916,0.733668327331543,0.4866666793823242,0.8967580795288086,0.27808281779289246
112,1,tanh,adam,0.01,0.0,0.001,0936,COMPLETED,0.8694604635238647,0.7122641801834106,0.503333330154419,0.895261824131012,0.3084039092063904
160,1,tanh,adam,0.01,0.1,0.001,1341,COMPLETED,0.8694369792938232,0.6748971343040466,0.54666668176651,0.8927680850028992,0.3182132840156555
16,4,elu,rmsprop,0.0003,0.30000000000000004,0.0,0418,COMPLETED,0.8693890571594238,0.654275119304657,0.5866666436195374,0.891770601272583,0.28023216128349304
32,4,relu,rmsprop,0.001,0.2,1e-05,1931,COMPLETED,0.8693753480911255,0.7018348574638367,0.5099999904632568,0.8942643404006958,0.285587877035141
16,4,elu,rmsprop,0.001,0.4,1e-05,1280,COMPLETED,0.8693441152572632,0.6450381875038147,0.5633333325386047,0.8882793188095093,0.28180375695228577
96,4,elu,adam,0.001,0.1,1e-06,0984,COMPLETED,0.8693236112594604,0.7156862616539001,0.4866666793823242,0.8942643404006958,0.2790437340736389
256,3,elu,adam,0.003,0.1,1e-06,0829,COMPLETED,0.8693010807037354,0.658088207244873,0.596666693687439,0.8932668566703796,0.33456432819366455
240,2,relu,rmsprop,0.01,0.30000000000000004,0.001,0941,COMPLETED,0.8692727088928223,0.7177419066429138,0.2966666519641876,0.8773067593574524,0.3231910765171051
240,2,relu,adam,0.01,0.1,0.001,1608,COMPLETED,0.8692550659179688,0.6977777481079102,0.5233333110809326,0.8947631120681763,0.31585463881492615
64,2,tanh,adam,0.01,0.0,0.0001,1461,COMPLETED,0.8692375421524048,0.7349397540092468,0.40666666626930237,0.8892768025398254,0.3114655613899231
256,2,elu,rmsprop,0.003,0.1,0.0001,0472,COMPLETED,0.8691486120223999,0.7597402334213257,0.38999998569488525,0.8902742862701416,0.32360565662384033
112,2,tanh,rmsprop,0.003,0.30000000000000004,0.001,0458,COMPLETED,0.8691261410713196,0.7257142663002014,0.4233333468437195,0.8897755742073059,0.30421584844589233
16,1,tanh,adam,0.0003,0.1,0.0,0942,COMPLETED,0.8690478801727295,0.6866359710693359,0.49666666984558105,0.8907730579376221,0.2822456359863281
16,2,relu,adam,0.01,0.30000000000000004,0.001,1109,COMPLETED,0.8690302968025208,0.7450980544090271,0.3799999952316284,0.8877805471420288,0.3103802502155304
160,3,tanh,adam,0.01,0.30000000000000004,0.0,0275,COMPLETED,0.869012713432312,0.6716417670249939,0.44999998807907104,0.8847880363464355,0.2827436923980713
176,1,tanh,rmsprop,0.01,0.1,1e-05,0886,COMPLETED,0.8689794540405273,0.7267441749572754,0.4166666567325592,0.8892768025398254,0.3121277689933777
176,3,elu,rmsprop,0.001,0.0,0.0,0662,COMPLETED,0.8689785003662109,0.7530864477157593,0.40666666626930237,0.8912718296051025,0.28581443428993225
16,2,relu,rmsprop,0.01,0.4,1e-06,0660,COMPLETED,0.868972659111023,0.8208954930305481,0.18333333730697632,0.8718204498291016,0.2962024211883545
128,4,elu,rmsprop,0.01,0.2,1e-06,0462,COMPLETED,0.8689725995063782,0.7142857313156128,0.03333333507180214,0.8533665537834167,0.3317195475101471
240,2,elu,rmsprop,0.003,0.4,0.001,1950,COMPLETED,0.8689647912979126,0.7517730593681335,0.35333332419395447,0.8857855200767517,0.31682929396629333
144,4,elu,rmsprop,0.01,0.30000000000000004,0.0001,0773,COMPLETED,0.8689628839492798,0.7166666388511658,0.2866666615009308,0.8763092160224915,0.36672767996788025
80,1,elu,rmsprop,0.01,0.2,1e-05,0034,COMPLETED,0.8689501285552979,0.699999988079071,0.41999998688697815,0.8862842917442322,0.29472148418426514
64,3,elu,rmsprop,0.01,0.0,0.0001,1718,COMPLETED,0.8689462542533875,0.7532467246055603,0.3866666555404663,0.8892768025398254,0.3167757987976074
176,3,tanh,rmsprop,0.01,0.0,0.0,1293,COMPLETED,0.8689325451850891,0.7020202279090881,0.4633333384990692,0.8902742862701416,0.28297626972198486
16,1,tanh,adam,0.003,0.4,0.001,0221,COMPLETED,0.8689002990722656,0.711442768573761,0.476666659116745,0.8927680850028992,0.2869117259979248
128,4,tanh,adam,0.003,0.0,1e-05,1097,COMPLETED,0.8688905835151672,0.6890756487846375,0.54666668176651,0.895261824131012,0.3066956102848053
48,3,elu,rmsprop,0.01,0.1,0.001,1369,COMPLETED,0.8688846826553345,0.7760000228881836,0.3233333230018616,0.8847880363464355,0.31142744421958923
256,1,tanh,adam,0.01,0.1,0.0001,0956,COMPLETED,0.868858277797699,0.656521737575531,0.503333330154419,0.8862842917442322,0.33838313817977905
32,2,tanh,adam,0.01,0.0,1e-05,0139,COMPLETED,0.8688523769378662,0.7358490824699402,0.38999998569488525,0.8877805471420288,0.28738340735435486
208,4,elu,rmsprop,0.003,0.1,0.0,0518,COMPLETED,0.8688064217567444,0.835616409778595,0.20333333313465118,0.8748129606246948,0.32107222080230713
