CentreName,LearnerCode,BookingType,LeadSource,DiscountType,Gender,Age,Nationality,CourseLevel,academic_stage,subject_cluster,delivery_variant,IsFirstIntake,CompletedCourse,dropout,progression_degree_level,ProgressionUniversity
UK_SCOT_02,6799110460,Agent,Standard Agent Booking,,Male,22,Egyptian,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,other_masters,UK_SCOT_02
UK_SCOT_02,7669660407,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,26,Bangladeshi,Foundation,UG Foundation Programme,Law,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,4515486025,Direct,Digital (Web),Other Scholarships / Bursaries,Male,22,Peruvian,Foundation,UG Foundation Programme,Law,standard,False,Yes,0,LLB,UK_SCOT_02
UK_SCOT_02,5871697799,Direct,Sponsor,,Male,41,Saudi,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,6310665946,Direct,Digital (Web),Other Scholarships / Bursaries,Male,23,Emirati,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,BSc,UK_SCOT_02
UK_SCOT_02,4603687158,Agent,Standard Agent Booking,Bursary,Male,28,Bangladeshi,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,2961398871,Direct,Digital (Web),Scholarships Discount,Male,22,Peruvian,Foundation,UG Foundation Programme,Law,standard,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,4523330391,Agent,Standard Agent Booking,Scholarships Discount,Male,22,Indian,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,4457104470,Agent,Standard Agent Booking,,Female,22,Egyptian,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,828702278,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,28,Indian,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,1104892591,Direct,Digital (Web),Hotel Quarantine Support,Male,24,Africa_Other,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,4721472721,Agent,Standard Agent Booking,,Male,22,Syrian,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,BSc,UK_SCOT_02
UK_SCOT_02,9764967466,Agent,Standard Agent Booking,Bursary,Male,22,Mexican,Foundation,UG Foundation Programme,Law,standard,False,Yes,0,LLB,UK_SCOT_02
UK_SCOT_02,977299093,Agent,Standard Agent Booking,,Male,22,Egyptian,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,BSc,UK_SCOT_02
UK_SCOT_02,1350296178,Agent,Standard Agent Booking,,Female,23,Chinese,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,1035734620,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,30,Indian,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,8508948748,Agent,Standard Agent Booking,,Male,21,Kazakhstani,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,7328747759,Direct,Digital (Web),,Female,26,Hong Kong Chinese,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,UNKNOWN,UK_SCOT_02
UK_SCOT_02,3634025143,Agent,Standard Agent Booking,,Female,25,Chinese,International Year Two,International Year Two,Computing,accountancy_chartered,True,Yes,0,BSc,UK_SCOT_02
UK_SCOT_02,7460778733,Agent,Sponsor,,Male,24,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,3634619856,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,24,Pakistani,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,2334333153,Agent,Standard Agent Booking,,Male,26,Chinese,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,7123170182,Agent,Standard Agent Booking,,Male,25,Chinese,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,True,No,1,MA,UK_SCOT_02
UK_SCOT_02,2819544855,Agent,Standard Agent Booking,,Female,22,Kuwaiti,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,other_masters,UK_SCOT_02
UK_SCOT_02,9979692445,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,21,Africa_Other,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,4315657442,Agent,Standard Agent Booking,Bursary,Female,37,Indian,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,1939420122,Agent,Sponsor,,Male,24,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,1846119459,Agent,Sponsor,,Male,24,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,1300916064,Agent,Sponsor,,Male,24,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,1382172729,Direct,APD,Bursary,Male,22,Egyptian,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,BSc,UK_SCOT_02
UK_SCOT_02,7565570011,Agent,Sponsor,,Male,25,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,1356241820,Agent,Standard Agent Booking,,Male,32,Europe_Other,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MBA,UK_SCOT_02
UK_SCOT_02,7232555745,Agent,Standard Agent Booking,,Male,26,South_Asia_Other,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,910307303,Agent,Standard Agent Booking,,Male,22,Chinese,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,1849067464,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,26,Kazakhstani,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,2072259206,Agent,Standard Agent Booking,,Male,35,Chinese,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,8020512521,Agent,Standard Agent Booking,,Female,26,Chinese,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,5758764545,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,26,Bangladeshi,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,1832300214,Direct,Digital (Web),,Female,21,Americas_Other,Foundation,UG Foundation Programme,Law,standard,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,418191913,Agent,Sponsor,,Male,24,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,5100918086,Agent,Sponsor,,Female,24,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,3525233580,Direct,Digital (Web),Bursary,Male,23,Jordanian,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,1136750608,Direct,Digital (Web),,Female,22,Kuwaiti,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,BSc,UK_SCOT_02
UK_SCOT_02,5600391606,Agent,Standard Agent Booking,,Male,22,Kuwaiti,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,other_masters,UK_SCOT_02
UK_SCOT_02,3056907278,Agent,Standard Agent Booking,,Female,22,Chinese,Foundation,UG Foundation Programme,Law,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,5564660141,Agent,Standard Agent Booking,,Male,25,Chinese,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,2371428841,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,24,Chinese,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,True,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,5335126064,Direct,Digital (Web),,Female,22,American,Foundation,UG Foundation Programme,Law,standard,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,2019140388,Agent,Standard Agent Booking,,Male,26,Chinese,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,5880834659,Direct,Sponsor,Other Scholarships / Bursaries,Female,23,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,6047312261,Agent,Standard Agent Booking,,Male,30,Chinese,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,1730813845,Agent,Sponsor,,Male,31,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,6571896716,Agent,Sponsor,,Male,23,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,9096531982,Agent,Standard Agent Booking,Bursary,Male,21,Russian,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,True,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,1014861855,Agent,Sponsor,,Male,26,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,7909369465,Agent,Standard Agent Booking,Bursary,Male,29,Algerian,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,LLM,UK_SCOT_02
UK_SCOT_02,760305627,Agent,Standard Agent Booking,,Male,30,Chinese,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,7156877613,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,28,Indian,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,3849811932,Direct,Sponsor,Enrolment Fee Waiver,Male,32,Africa_Other,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,1362958168,Direct,Digital (Web),,Male,29,Americas_Other,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,LLM,UK_SCOT_02
UK_SCOT_02,2825947230,Direct,Sponsor,,Female,22,Qatari,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,BSc,UK_SCOT_02
UK_SCOT_02,6022856498,Agent,Standard Agent Booking,Scholarships Discount,Male,33,Chinese,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,4034773037,Agent,Standard Agent Booking,Bursary,Male,25,Bangladeshi,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,6087320303,Agent,Standard Agent Booking,Bursary,Male,25,Bangladeshi,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,True,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,1054427505,Agent,Standard Agent Booking,Bursary,Male,22,Malaysian,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,True,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,1318919226,Agent,Standard Agent Booking,Bursary,Female,24,Bangladeshi,International Year Two,International Year Two,Computing,accountancy_chartered,True,Yes,0,BSc,UK_SCOT_02
UK_SCOT_02,5052714022,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,28,Indian,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,6400364822,Agent,Standard Agent Booking,,Female,24,Spanish,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,7744353102,Agent,Standard Agent Booking,,Male,22,Russian,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,945735768,Agent,Sponsor,,Male,25,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,9877878471,Agent,Sponsor,,Female,24,Iraqi,Foundation,UG Foundation Programme,Law,standard,False,Yes,0,LLB,UK_SCOT_02
UK_SCOT_02,4577914042,Agent,Standard Agent Booking,,Male,26,Chinese,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,962072784,Direct,Digital (Web),Bursary,Female,21,Brazilian,Foundation,UG Foundation Programme,Law,standard,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,9119090379,Agent,Standard Agent Booking,,Female,22,Chinese,Foundation,UG Foundation Programme,Law,standard,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,9842978633,Agent,Standard Agent Booking,,Female,28,Indian,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,9016526331,Direct,Digital (Web),,Female,22,American,Foundation,UG Foundation Programme,Law,standard,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,2613124207,Agent,Standard Agent Booking,,Male,32,Indian,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,No,1,MSc,UK_SCOT_02
UK_SCOT_02,7912966662,Agent,Sponsor,,Male,31,Iraqi,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,BSc,UK_SCOT_02
UK_SCOT_02,9082153457,Agent,Standard Agent Booking,,Male,26,Chinese,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,2099405665,Agent,Standard Agent Booking,,Male,29,Chinese,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,1279894336,Agent,Standard Agent Booking,,Male,25,Chinese,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,2937702189,Agent,Standard Agent Booking,Bursary,Female,31,Indian,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,8294137511,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,33,Indian,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,9559353907,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,32,Indian,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,True,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,5777672102,Direct,Sponsor,Other Scholarships / Bursaries,Female,24,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,9717972351,Agent,Standard Agent Booking,,Male,30,Chinese,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,8541772398,Agent,Standard Agent Booking,Bursary,Male,24,Bangladeshi,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,453500250,Agent,Sponsor,,Female,23,Kuwaiti,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,9496981988,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Indian,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,803034535,Agent,Standard Agent Booking,,Male,23,Chinese,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,8938227970,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Bangladeshi,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,5951969673,Direct,Digital (Web),,Female,23,American,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,9214097178,Agent,Standard Agent Booking,,Male,30,Indian,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,9778976175,Agent,Sponsor,,Male,24,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,7222231499,Agent,Standard Agent Booking,Bursary,Female,27,Africa_Other,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,941007326,Agent,Standard Agent Booking,Bursary,Female,27,Bangladeshi,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,9584554451,Agent,Standard Agent Booking,Bursary,Male,23,Algerian,International Year Two,International Year Two,Computing,accountancy_chartered,True,Yes,0,BSc,UK_SCOT_02
UK_SCOT_02,9906092957,Direct,Sponsor,,Male,22,Omani,Foundation,UG Foundation Programme,Science_Health,standard,False,No,1,UNKNOWN,UK_SCOT_02
UK_SCOT_02,3758587101,Direct,Sponsor,Other Scholarships / Bursaries,Male,22,Omani,Foundation,UG Foundation Programme,Science_Health,standard,False,No,1,UNKNOWN,UK_SCOT_02
UK_SCOT_02,2572660087,Agent,Standard Agent Booking,,Female,27,Chinese,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,1070604168,Agent,Standard Agent Booking,,Female,30,Thai,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,1746859309,Agent,Standard Agent Booking,,Female,24,Indian,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,570447930,Agent,Standard Agent Booking,,Male,21,Omani,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,4723585881,Agent,Sponsor,,Male,26,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,1413856805,Agent,Sponsor,,Female,24,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,8139888643,Agent,Sponsor,,Female,25,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,4564571551,Agent,Standard Agent Booking,Bursary,Female,21,Malaysian,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,1819614531,Direct,Digital (Web),Bursary,Male,23,Indian,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,880895353,Agent,Standard Agent Booking,Bursary,Male,25,Bangladeshi,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,7371037952,Agent,Standard Agent Booking,,Female,30,Chinese,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,1303942294,Direct,Digital (Web),,Female,21,Iraqi,Foundation,UG Foundation Programme,Science_Health,standard,False,Yes,0,other_masters,UK_SCOT_02
UK_SCOT_02,591988484,Agent,Sponsor,,Female,24,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,1116472786,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,22,Indian,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,8061746517,Agent,Standard Agent Booking,,Male,37,Chinese,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,2850849733,Direct,APD,,Male,24,Chinese,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,3480574110,Agent,Standard Agent Booking,,Male,29,Chinese,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,8696298450,Agent,Sponsor,,Male,24,Iraqi,Foundation,UG Foundation Programme,Engineering_Combined,standard,False,Yes,0,BEng,UK_SCOT_02
UK_SCOT_02,2579384402,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Indian,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,False,No,1,MA,UK_SCOT_02
UK_SCOT_02,1036190567,Agent,Standard Agent Booking,,Female,27,Chinese,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,9993820708,Agent,Standard Agent Booking,Bursary,Male,27,Jordanian,Pre-Masters,Pre Masters,Engineering,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,7165716279,Agent,Standard Agent Booking,Bursary,Female,34,Indian,Pre-Masters,Pre Masters,Business_Law_Combined,accountancy_chartered,False,Yes,0,MSc,UK_SCOT_02
UK_SCOT_02,9245502366,Agent,Standard Agent Booking,,Male,25,Sri Lankan,Foundation,UG Foundation Programme,Business_Economics_Finance,standard,False,Yes,0,MA,UK_SCOT_02
UK_SCOT_02,9631407176,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,21,Chinese,International Year Two,International Year Two,Business_Economics_Finance,accountancy_chartered,False,Yes,0,MA,UK_SCOT_02
