number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,state
469,0.8811808406647116,2026-03-23 18:01:08.319727,2026-03-23 18:01:08.602778,0 days 00:00:00.283051,0.9542545941815168,3.186565449560105,0.1216890282805375,5,1.0441311398236301,0.0922878860195825,0.06976938489644044,0.8237070296340722,COMPLETE
470,0.8862463343108504,2026-03-23 18:01:08.617976,2026-03-23 18:01:08.866418,0 days 00:00:00.248442,0.9757385827937798,2.4160594875836208,0.18717120066573553,8,1.831720442878561,0.000288836397077752,0.024898871633280365,0.8667825593207902,COMPLETE
471,0.8826324535679375,2026-03-23 18:01:08.882324,2026-03-23 18:01:09.128803,0 days 00:00:00.246479,0.9946207269525548,2.307008713368755,0.14463491067057846,8,1.121682344964769,0.040298505453105926,0.020527054667331252,0.9529798671113059,COMPLETE
472,0.8796969696969698,2026-03-23 18:01:09.144514,2026-03-23 18:01:09.417101,0 days 00:00:00.272587,0.9408696884029513,3.749197923626604,0.15779109400192295,7,1.2101589592972115,7.089928667899939e-05,0.04849619292090685,0.8406484157660362,COMPLETE
473,0.876258064516129,2026-03-23 18:01:09.432302,2026-03-23 18:01:09.706964,0 days 00:00:00.274662,0.9630044432692206,2.806774537639993,0.03323652094321955,8,1.0874523521050328,0.006614687535519897,0.03760366033731271,0.8528981130997838,COMPLETE
474,0.8767262952101662,2026-03-23 18:01:09.721953,2026-03-23 18:01:09.976282,0 days 00:00:00.254329,0.9870975275461858,3.386917730570508,0.12935447571438302,8,8.566942101018395,0.0004432997363675094,0.1534302276020745,0.9839995185941386,COMPLETE
475,0.8869042033235581,2026-03-23 18:01:09.989933,2026-03-23 18:01:10.230040,0 days 00:00:00.240107,0.9265102172621805,2.1921970419088157,0.1739776212794141,8,1.0392268292631757,0.0362009471438149,0.02908887617981435,0.8786029013059458,COMPLETE
476,0.8856490713587488,2026-03-23 18:01:10.245547,2026-03-23 18:01:10.490506,0 days 00:00:00.244959,0.9266692667602634,2.169785715974381,0.16749149299414168,8,1.0051252282012848,0.04788204460399357,0.030759409673405447,0.8759508609541697,COMPLETE
477,0.8824261974584555,2026-03-23 18:01:10.504558,2026-03-23 18:01:10.765177,0 days 00:00:00.260619,0.9260984758864425,2.226737394675034,0.15147241005475295,8,1.354750415683808,0.03606768737091313,0.02432436010880406,0.883823322186474,COMPLETE
478,0.8851964809384163,2026-03-23 18:01:10.778633,2026-03-23 18:01:11.058288,0 days 00:00:00.279655,0.9367330664289076,2.114147039838919,0.1403257849138584,8,1.1566866292965627,0.07447418895215996,0.028415314354205808,0.8921788218443153,COMPLETE
479,0.8835024437927664,2026-03-23 18:01:11.072084,2026-03-23 18:01:11.367774,0 days 00:00:00.295690,0.9334528751114363,2.029781060088712,0.1604902969086805,8,1.0944971497946239,0.028629837377336216,0.034938673612404984,0.8824457244637922,COMPLETE
480,0.8851720430107527,2026-03-23 18:01:11.383859,2026-03-23 18:01:11.663958,0 days 00:00:00.280099,0.8380672477857961,2.2593046993407144,0.13389358695540557,8,1.2601560437515733,0.06634286256686105,0.021404735231380298,0.8930782555979514,COMPLETE
481,0.887514173998045,2026-03-23 18:01:11.680018,2026-03-23 18:01:11.967215,0 days 00:00:00.287197,0.9502861207175306,1.9576338473719535,0.110451280151081,8,1.004634527115288,0.11556704548620736,0.027078411046217908,0.8734235472451193,COMPLETE
482,0.8872991202346041,2026-03-23 18:01:11.982312,2026-03-23 18:01:12.286601,0 days 00:00:00.304289,0.9460187540109312,1.9219451177688351,0.11102930897031138,8,1.1319701871451053,0.04879201260511898,0.041471646998264,0.8708273913497041,COMPLETE
483,0.8859872922776149,2026-03-23 18:01:12.301379,2026-03-23 18:01:12.570668,0 days 00:00:00.269289,0.9503996083250205,1.8862066628097345,0.10666449429344228,8,1.7325888239235314,0.09887110321589396,0.04423552107550549,0.8762235608213489,COMPLETE
484,0.8732952101661778,2026-03-23 18:01:12.585902,2026-03-23 18:01:12.859268,0 days 00:00:00.273366,0.9456562473292445,3.6021551308543955,0.1112166853231003,8,1.0463136468343,6.233061504139272,0.051006898160861666,0.7008734728341824,COMPLETE
485,0.8869012707722385,2026-03-23 18:01:12.874365,2026-03-23 18:01:13.157790,0 days 00:00:00.283425,0.9413519812188835,1.94791278100001,0.1091602168254418,8,1.0919680715512008,0.045079688106725226,0.040141983983165146,0.8691997747696125,COMPLETE
486,0.8823558162267839,2026-03-23 18:01:13.170796,2026-03-23 18:01:13.466021,0 days 00:00:00.295225,0.9320906944753057,3.5283203955377798,0.09860922022051154,8,1.0000069753292984,0.041915047868244314,0.04032834242923968,0.8736052825084526,COMPLETE
487,0.8847409579667644,2026-03-23 18:01:13.480843,2026-03-23 18:01:13.759678,0 days 00:00:00.278835,0.941107334758389,1.9021838077844968,0.1082804546862814,8,1.181591671676868,0.028258140325881313,0.05507859856625102,0.8711030695147265,COMPLETE
488,0.8873030303030303,2026-03-23 18:01:13.775431,2026-03-23 18:01:14.050355,0 days 00:00:00.274924,0.9226535590680723,1.7936780186424308,0.0997649710104986,8,1.111389263219655,0.05400502806241132,0.062283647294539835,0.8777780191040965,COMPLETE
489,0.8873206256109483,2026-03-23 18:01:14.066400,2026-03-23 18:01:14.362648,0 days 00:00:00.296248,0.9246460079581622,1.7548067678194412,0.10157136681029763,8,1.0998601937311367,0.05867637225146745,0.04432356585296429,0.8868943621688709,COMPLETE
490,0.8856041055718475,2026-03-23 18:01:14.400736,2026-03-23 18:01:14.653689,0 days 00:00:00.252953,0.9180277312877737,1.548089202031073,0.10248248156239667,8,1.0725443548849625,0.06029252612330052,0.07888427569044748,0.8868450106928029,COMPLETE
491,0.8825004887585532,2026-03-23 18:01:14.668865,2026-03-23 18:01:14.986537,0 days 00:00:00.317672,0.9253943064592589,1.6812228945898933,0.09624779056469912,8,6.587650843693341,0.08483567276735034,0.06480512560965294,0.8886509620158554,COMPLETE
492,0.8868787878787878,2026-03-23 18:01:15.002539,2026-03-23 18:01:15.278162,0 days 00:00:00.275623,0.9251751424123316,1.816037605807842,0.09885238156815748,8,1.000284528067219,0.04977693727577037,0.059183923077174086,0.8817237978942626,COMPLETE
493,0.8843020527859238,2026-03-23 18:01:15.295310,2026-03-23 18:01:15.637879,0 days 00:00:00.342569,0.9212771308454252,1.7450991832178848,0.09238788991719199,8,1.0937135353625185,0.14180741130333313,0.06274727675108077,0.8962293592644679,COMPLETE
494,0.8837663734115347,2026-03-23 18:01:15.652770,2026-03-23 18:01:15.945976,0 days 00:00:00.293206,0.9119436237986956,1.6147503749666328,0.09864591448190195,8,1.044068338933679,0.045516798611653024,0.09638992955228086,0.890110733180738,COMPLETE
495,0.8847790811339199,2026-03-23 18:01:15.960769,2026-03-23 18:01:16.264482,0 days 00:00:00.303713,0.9276649638515199,1.8005834759537689,0.10198630751563481,8,1.104391772543061,0.11287409987955986,0.07115641518776807,0.8791794205106663,COMPLETE
496,0.8849912023460411,2026-03-23 18:01:16.279783,2026-03-23 18:01:16.577263,0 days 00:00:00.297480,0.9221733145740987,1.6564294522345357,0.09331736781134593,8,1.0005367460998285,0.06497070682498883,0.05780628553872927,0.8830580799278329,COMPLETE
497,0.8865347018572824,2026-03-23 18:01:16.592271,2026-03-23 18:01:16.884247,0 days 00:00:00.291976,0.9326309958192718,1.7887754030873486,0.10765581341960205,8,1.0527344563162913,0.037490351070304614,0.05613446861850019,0.8970042347221157,COMPLETE
498,0.8831446725317692,2026-03-23 18:01:16.899967,2026-03-23 18:01:17.158487,0 days 00:00:00.258520,0.9127323475117161,4.761086313065302,0.09957627243320878,8,1.1180206574167018,0.028471475519060523,0.05105821901962698,0.8824132989901516,COMPLETE
499,0.8830136852394916,2026-03-23 18:01:17.174198,2026-03-23 18:01:17.453735,0 days 00:00:00.279537,0.9305802810849224,1.8749257428083126,0.10580471404250129,8,1.479076061663211,0.050830667361702206,0.0631251314351799,0.8789004321948922,COMPLETE
500,0.8843216031280547,2026-03-23 18:01:17.468727,2026-03-23 18:01:17.789646,0 days 00:00:00.320919,0.9351826576582457,1.7268771773338691,0.08782963763205535,8,4.473068984714061,0.08336512798563744,0.04686148592222483,0.9055121856217347,COMPLETE
501,0.8864291300097753,2026-03-23 18:01:17.805307,2026-03-23 18:01:18.074932,0 days 00:00:00.269625,0.9205928614995753,1.8602782594893166,0.10436124612211103,8,1.2242531555043998,0.02574224992507893,0.08173730522160348,0.8889185511855179,COMPLETE
502,0.8857468230694037,2026-03-23 18:01:18.088577,2026-03-23 18:01:18.362805,0 days 00:00:00.274228,0.9242957254405654,1.7949036813073884,0.11568880501343823,7,1.0840738408228874,0.0386422602026847,0.04671054039679508,0.8796989179358254,COMPLETE
503,0.8853988269794721,2026-03-23 18:01:18.377938,2026-03-23 18:01:18.680156,0 days 00:00:00.302218,0.9410017837748947,1.5527978952145225,0.09574118743510644,8,1.1758106064976956,0.11915749198918518,0.05705238987575519,0.8734450544277337,COMPLETE
504,0.8851329423264908,2026-03-23 18:01:18.695402,2026-03-23 18:01:18.976464,0 days 00:00:00.281062,0.9315529088757275,1.9467839420253168,0.11191432608545063,8,1.036050366564352,0.05590287733314436,0.04246208576040715,0.8677243013097734,COMPLETE
505,0.8863626588465299,2026-03-23 18:01:18.992432,2026-03-23 18:01:19.276918,0 days 00:00:00.284486,0.9416199090979793,1.7013039339833655,0.1179090326418441,8,1.1356523639798661,0.025517901645204615,0.0691546743929187,0.8787757188530505,COMPLETE
506,0.8853128054740959,2026-03-23 18:01:19.293393,2026-03-23 18:01:19.589499,0 days 00:00:00.296106,0.9005819710216915,1.4654341685628616,0.10610209719698287,8,2.2087061100840453,0.07874196311615088,0.05059227091974172,0.8885278968448069,COMPLETE
507,0.8853714565004888,2026-03-23 18:01:19.604720,2026-03-23 18:01:19.901276,0 days 00:00:00.296556,0.9383544515458586,1.934465003870667,0.09826370185788441,8,1.0024841914135632,0.037293916485788066,0.04557728622236935,0.863139874995237,COMPLETE
508,0.8787585532746823,2026-03-23 18:01:19.918241,2026-03-23 18:01:20.216257,0 days 00:00:00.298016,0.9167785158431423,1.808167611794238,0.1023333376202404,8,10.355231545660784,0.02114918048442109,0.04191729263333118,0.8980636965091662,COMPLETE
509,0.8790234604105571,2026-03-23 18:01:20.230625,2026-03-23 18:01:20.625057,0 days 00:00:00.394432,0.9248213267490099,1.6470026402484454,0.11319711049714465,3,1.069236718641006,0.06577170062509913,0.08380040069172905,0.8711545634919724,COMPLETE
510,0.8863108504398827,2026-03-23 18:01:20.637623,2026-03-23 18:01:20.898949,0 days 00:00:00.261326,0.945889705947086,1.9636112686998157,0.12237884424467077,8,1.206621869155163,0.04592991583082437,0.03764653950456958,0.8605134749574387,COMPLETE
511,0.8755366568914956,2026-03-23 18:01:20.914705,2026-03-23 18:01:21.211760,0 days 00:00:00.297055,0.9334473337709308,1.8653676434733018,0.08891793909688099,8,11.73033350984308,0.14332782994171878,0.05946796191028759,0.8777550562459049,COMPLETE
512,0.8852306940371455,2026-03-23 18:01:21.226556,2026-03-23 18:01:21.520010,0 days 00:00:00.293454,0.9095454881878554,1.974881120492554,0.11268004659088193,8,1.2978344108760094,0.02107228607749002,0.050263282154327134,0.8659822097765555,COMPLETE
513,0.8861436950146628,2026-03-23 18:01:21.535785,2026-03-23 18:01:21.848759,0 days 00:00:00.312974,0.9408067993250313,1.7373944908690593,0.12346611857885641,8,1.1094826965248297,0.031033113524946653,0.036652674664315106,0.8895089901738396,COMPLETE
514,0.885275659824047,2026-03-23 18:01:21.861170,2026-03-23 18:01:22.139150,0 days 00:00:00.277980,0.9296294209359772,1.8353436847317257,0.10173759951580352,8,1.0426798721489068,0.08884428773318866,0.041839982559968215,0.8574336820556074,COMPLETE
515,0.8846549364613882,2026-03-23 18:01:22.154409,2026-03-23 18:01:22.416551,0 days 00:00:00.262142,0.9475170371951558,1.9438822203826525,0.11713812541394486,8,1.1460635836241482,0.017688926414472776,0.06262650740768153,0.8700127957873612,COMPLETE
516,0.885731182795699,2026-03-23 18:01:22.428912,2026-03-23 18:01:22.705378,0 days 00:00:00.276466,0.9504435186806675,1.5890593308103937,0.11134629542223626,8,1.07764877504715,0.05638130360830853,0.033936382496308384,0.880641686379398,COMPLETE
517,0.8863176930596285,2026-03-23 18:01:22.720992,2026-03-23 18:01:23.003080,0 days 00:00:00.282088,0.9371115502734395,2.052975458942564,0.09450881201362545,8,1.0411511725892248,0.034137000978702904,0.051253964400267187,0.8579760313301225,COMPLETE
518,0.8822570869990225,2026-03-23 18:01:23.020496,2026-03-23 18:01:23.322081,0 days 00:00:00.301585,0.9183936278653799,1.7551602787413219,0.1202434960837871,6,1.0024899640384313,0.017118338888916423,0.04212887756578071,0.8739310086747231,COMPLETE
519,0.8858709677419354,2026-03-23 18:01:23.336393,2026-03-23 18:01:23.600756,0 days 00:00:00.264363,0.9282265194798267,1.9171028146399836,0.1088457209562831,8,1.1802433717002434,0.11847776303163449,0.033823439637212196,0.8475278356039194,COMPLETE
520,0.8849569892473118,2026-03-23 18:01:23.614514,2026-03-23 18:01:23.901604,0 days 00:00:00.287090,0.9455267972012624,1.8365613788178834,0.12586612097437488,8,2.009956514776532,0.049759886932334414,0.03774804932582936,0.8653697837431605,COMPLETE
521,0.8832541544477028,2026-03-23 18:01:23.917743,2026-03-23 18:01:24.203758,0 days 00:00:00.286015,0.9356379707084775,2.0498682276093114,0.10357214797549412,8,1.10215346265841,0.023633572967074683,0.07742979326280551,0.891674617511088,COMPLETE
522,0.8850166177908114,2026-03-23 18:01:24.219165,2026-03-23 18:01:24.524120,0 days 00:00:00.304955,0.9535362871330284,1.6694678372520324,0.11796672761965311,8,1.2305916811182462,0.01336145220945459,0.04708404295800852,0.853105786208852,COMPLETE
523,0.8837067448680354,2026-03-23 18:01:24.539294,2026-03-23 18:01:22.840193,-1 days +23:59:58.300899,0.6217687014026616,1.9788665774347085,0.12420066722192605,8,1.1330714218126345,0.034151284846972225,0.03328899011324383,0.8620168238489544,COMPLETE
524,0.8863567937438905,2026-03-23 18:01:22.858198,2026-03-23 18:01:23.149614,0 days 00:00:00.291416,0.9420485399786926,1.8741468454906378,0.12878476534915295,8,1.044332819190442,0.17592740115177372,0.05623626196350723,0.8794995074980659,COMPLETE
525,0.8842678396871945,2026-03-23 18:01:23.162194,2026-03-23 18:01:23.434738,0 days 00:00:00.272544,0.9269398526281127,1.7936074797614405,0.09850152107489481,8,1.0897355703752516,0.07330658151576273,0.04103945553105245,0.8704523490859553,COMPLETE
526,0.8826588465298143,2026-03-23 18:01:23.449787,2026-03-23 18:01:23.777308,0 days 00:00:00.327521,0.9523437804058772,2.1323114813891637,0.07799022562017696,8,1.002067310586814,0.04756613436140049,0.03231279895217419,0.8464022318005033,COMPLETE
527,0.8840381231671555,2026-03-23 18:01:23.792280,2026-03-23 18:01:24.091032,0 days 00:00:00.298752,0.9195874635641627,1.9937657013444177,0.13268457682361126,8,1.1691372805032025,0.02472938614745504,0.0688875664756251,0.8858172967954309,COMPLETE
528,0.8873255131964809,2026-03-23 18:01:24.107037,2026-03-23 18:01:24.398743,0 days 00:00:00.291706,0.9378148275491314,1.7239244002679999,0.10826561807344559,8,1.07748318794226,0.09656397685142651,0.04717300063033889,0.8577991192133783,COMPLETE
529,0.882852394916911,2026-03-23 18:01:24.413812,2026-03-23 18:01:24.706120,0 days 00:00:00.292308,0.9402191434706036,1.554795715870061,0.10830804995584806,8,1.2104046568558966,0.13599490709862125,0.03900911429054334,0.8536427493506675,COMPLETE
530,0.88269403714565,2026-03-23 18:01:24.721149,2026-03-23 18:01:25.025242,0 days 00:00:00.304093,0.9440209745353383,0.46348592974598235,0.1143528367797091,8,1.1275536869987655,0.07557760080815724,0.04541614301512544,0.841821418166046,COMPLETE
531,0.8850674486803518,2026-03-23 18:01:25.039662,2026-03-23 18:01:25.328370,0 days 00:00:00.288708,0.9579619895515488,1.6567171145353714,0.11953059989255528,8,1.2642122612122924,0.19424855044936917,0.030527358197559567,0.8584156525526195,COMPLETE
532,0.885466275659824,2026-03-23 18:01:25.344055,2026-03-23 18:01:25.648566,0 days 00:00:00.304511,0.9499093435105336,1.72828586293086,0.1262411993801122,8,1.0871786346960006,0.011239378304414186,0.03682712388928627,0.8467310686071078,COMPLETE
533,0.8865464320625611,2026-03-23 18:01:25.663050,2026-03-23 18:01:25.955572,0 days 00:00:00.292522,0.9495219220639253,1.4293550038333804,0.10919282277054766,8,1.3372237580532575,0.09787279475802332,0.04740507133865275,0.859924435865058,COMPLETE
534,0.8842238514173998,2026-03-23 18:01:25.972929,2026-03-23 18:01:26.275967,0 days 00:00:00.303038,0.9353672135985944,2.1212686801368257,0.1379737255720169,8,1.1649038921284192,0.01643742020089724,0.031295130047289114,0.8660992301341341,COMPLETE
535,0.8839491691104595,2026-03-23 18:01:26.290639,2026-03-23 18:01:26.631209,0 days 00:00:00.340570,0.9577400988328919,1.920732082252181,0.11749769094602087,5,1.0809432739706029,0.11350280408512253,0.04024139687913395,0.8377816754965118,COMPLETE
536,0.8854144672531769,2026-03-23 18:01:26.648110,2026-03-23 18:01:26.909596,0 days 00:00:00.261486,0.9418340901483713,2.041101852198996,0.1327944260764077,8,1.13077110576015,0.006552292411593238,0.05190769901351983,0.850922136867997,COMPLETE
537,0.8852717497556207,2026-03-23 18:01:26.924452,2026-03-23 18:01:27.217412,0 days 00:00:00.292960,0.9301390319736267,1.6364631922467012,0.12912898576320184,8,1.0651908216420218,0.032485754396939806,0.028939542102933636,0.8580685124995735,COMPLETE
538,0.8864330400782015,2026-03-23 18:01:27.233261,2026-03-23 18:01:27.524472,0 days 00:00:00.291211,0.9559113717175407,1.7278053532126978,0.10504857129504788,8,1.2486477668558889,0.010589270091608215,0.03470206442136994,0.8693871133465427,COMPLETE
539,0.8858172043010752,2026-03-23 18:01:27.539574,2026-03-23 18:01:27.845134,0 days 00:00:00.305560,0.9371126125387705,1.879465854059498,0.13843349310303296,8,1.1725904584475004,0.06501904735047853,0.04396864787407393,0.8505932044194879,COMPLETE
540,0.887364613880743,2026-03-23 18:01:27.860274,2026-03-23 18:01:28.114794,0 days 00:00:00.254520,0.9509637923720691,2.0974630931422236,0.1511646896584824,8,1.0509014109427288,0.017971087355495283,0.027732937773838548,0.8635834816403781,COMPLETE
541,0.8857859237536657,2026-03-23 18:01:28.127200,2026-03-23 18:01:28.385096,0 days 00:00:00.257896,0.9591390750147671,2.161673313446403,0.15014602164092716,8,1.0423823847445144,0.017334937936995247,0.02700044982539978,0.8352609394704115,COMPLETE
542,0.8860048875855326,2026-03-23 18:01:28.399655,2026-03-23 18:01:28.672812,0 days 00:00:00.273157,0.9503123922255715,2.0940561806379,0.1540974742870653,8,1.0509450675873433,8.747555727623869e-07,0.027456669046734525,0.8578125089513735,COMPLETE
